Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Parco S. Chiara",PM10,2012-11-07,24,36,µg/mc
"Parco S. Chiara",PM10,2012-11-08,1,31,µg/mc
"Parco S. Chiara",PM10,2012-11-08,2,24,µg/mc
"Parco S. Chiara",PM10,2012-11-08,3,19,µg/mc
"Parco S. Chiara",PM10,2012-11-08,4,20,µg/mc
"Parco S. Chiara",PM10,2012-11-08,5,18,µg/mc
"Parco S. Chiara",PM10,2012-11-08,6,18,µg/mc
"Parco S. Chiara",PM10,2012-11-08,7,18,µg/mc
"Parco S. Chiara",PM10,2012-11-08,8,19,µg/mc
"Parco S. Chiara",PM10,2012-11-08,9,22,µg/mc
"Parco S. Chiara",PM10,2012-11-08,10,16,µg/mc
"Parco S. Chiara",PM10,2012-11-08,11,14,µg/mc
"Parco S. Chiara",PM10,2012-11-08,12,10,µg/mc
"Parco S. Chiara",PM10,2012-11-08,13,9,µg/mc
"Parco S. Chiara",PM10,2012-11-08,14,10,µg/mc
"Parco S. Chiara",PM10,2012-11-08,15,16,µg/mc
"Parco S. Chiara",PM10,2012-11-08,16,15,µg/mc
"Parco S. Chiara",PM10,2012-11-08,17,23,µg/mc
"Parco S. Chiara",PM10,2012-11-08,18,34,µg/mc
"Parco S. Chiara",PM10,2012-11-08,19,36,µg/mc
"Parco S. Chiara",PM10,2012-11-08,20,40,µg/mc
"Parco S. Chiara",PM10,2012-11-08,21,39,µg/mc
"Parco S. Chiara",PM10,2012-11-08,22,47,µg/mc
"Parco S. Chiara",PM10,2012-11-08,23,37,µg/mc
"Parco S. Chiara",PM10,2012-11-08,24,35,µg/mc
"Parco S. Chiara",PM10,2012-11-09,1,34,µg/mc
"Parco S. Chiara",PM10,2012-11-09,2,30,µg/mc
"Parco S. Chiara",PM10,2012-11-09,3,28,µg/mc
"Parco S. Chiara",PM10,2012-11-09,4,25,µg/mc
"Parco S. Chiara",PM10,2012-11-09,5,22,µg/mc
"Parco S. Chiara",PM10,2012-11-09,6,25,µg/mc
"Parco S. Chiara",PM10,2012-11-09,7,20,µg/mc
"Parco S. Chiara",PM10,2012-11-09,8,23,µg/mc
"Parco S. Chiara",PM10,2012-11-09,9,28,µg/mc
"Parco S. Chiara",PM10,2012-11-09,10,28,µg/mc
"Parco S. Chiara",PM10,2012-11-09,11,21,µg/mc
"Parco S. Chiara",PM10,2012-11-09,12,15,µg/mc
"Parco S. Chiara",PM10,2012-11-09,13,12,µg/mc
"Parco S. Chiara",PM10,2012-11-09,14,11,µg/mc
"Parco S. Chiara",PM10,2012-11-09,15,16,µg/mc
"Parco S. Chiara",PM10,2012-11-09,16,16,µg/mc
"Parco S. Chiara",PM10,2012-11-09,17,20,µg/mc
"Parco S. Chiara",PM10,2012-11-09,18,28,µg/mc
"Parco S. Chiara",PM10,2012-11-09,19,35,µg/mc
"Parco S. Chiara",PM10,2012-11-09,20,36,µg/mc
"Parco S. Chiara",PM10,2012-11-09,21,37,µg/mc
"Parco S. Chiara",PM10,2012-11-09,22,46,µg/mc
"Parco S. Chiara",PM10,2012-11-09,23,41,µg/mc
"Parco S. Chiara",PM10,2012-11-09,24,42,µg/mc
"Parco S. Chiara",PM10,2012-11-10,1,40,µg/mc
"Parco S. Chiara",PM10,2012-11-10,2,38,µg/mc
"Parco S. Chiara",PM10,2012-11-10,3,34,µg/mc
"Parco S. Chiara",PM10,2012-11-10,4,33,µg/mc
"Parco S. Chiara",PM10,2012-11-10,5,31,µg/mc
"Parco S. Chiara",PM10,2012-11-10,6,28,µg/mc
"Parco S. Chiara",PM10,2012-11-10,7,27,µg/mc
"Parco S. Chiara",PM10,2012-11-10,8,26,µg/mc
"Parco S. Chiara",PM10,2012-11-10,9,27,µg/mc
"Parco S. Chiara",PM10,2012-11-10,10,28,µg/mc
"Parco S. Chiara",PM10,2012-11-10,11,26,µg/mc
"Parco S. Chiara",PM10,2012-11-10,12,25,µg/mc
"Parco S. Chiara",PM10,2012-11-10,13,26,µg/mc
"Parco S. Chiara",PM10,2012-11-10,14,26,µg/mc
"Parco S. Chiara",PM10,2012-11-10,15,28,µg/mc
"Parco S. Chiara",PM10,2012-11-10,16,26,µg/mc
"Parco S. Chiara",PM10,2012-11-10,17,22,µg/mc
"Parco S. Chiara",PM10,2012-11-10,18,20,µg/mc
"Parco S. Chiara",PM10,2012-11-10,19,22,µg/mc
"Parco S. Chiara",PM10,2012-11-10,20,20,µg/mc
"Parco S. Chiara",PM10,2012-11-10,21,18,µg/mc
"Parco S. Chiara",PM10,2012-11-10,22,18,µg/mc
"Parco S. Chiara",PM10,2012-11-10,23,17,µg/mc
"Parco S. Chiara",PM10,2012-11-10,24,15,µg/mc
"Parco S. Chiara",PM10,2012-11-11,1,15,µg/mc
"Parco S. Chiara",PM10,2012-11-11,2,14,µg/mc
"Parco S. Chiara",PM10,2012-11-11,3,11,µg/mc
"Parco S. Chiara",PM10,2012-11-11,4,10,µg/mc
"Parco S. Chiara",PM10,2012-11-11,5,7,µg/mc
"Parco S. Chiara",PM10,2012-11-11,6,7,µg/mc
"Parco S. Chiara",PM10,2012-11-11,7,6,µg/mc
"Parco S. Chiara",PM10,2012-11-11,8,6,µg/mc
"Parco S. Chiara",PM10,2012-11-11,9,6,µg/mc
"Parco S. Chiara",PM10,2012-11-11,10,6,µg/mc
"Parco S. Chiara",PM10,2012-11-11,11,5,µg/mc
"Parco S. Chiara",PM10,2012-11-11,12,6,µg/mc
"Parco S. Chiara",PM10,2012-11-11,13,5,µg/mc
